tconst;tmdb_id;acteur_principal_;actor_image_url
tt1921064;76649;Kit Harington;https://image.tmdb.org/t/p/w500/iCFQAQqb0SgvxEdVYhJtZLhM9kp.jpg
tt1921068;129966;Isabelle Adjani;https://image.tmdb.org/t/p/w500/ad0GTy4ivzDhep1R0CgiR0O0g2v.jpg
tt1921070;115276;Richard Coyle;https://image.tmdb.org/t/p/w500/pW7dJLmR3PuL4T1eVGa5iixPHGZ.jpg
tt1921149;206563;Rickson Tevez;https://image.tmdb.org/t/p/w500/bJAmWMHxIkHV3mmjWhYA056u8nW.jpg
tt1922589;110938;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1922612;67675;Cory Monteith;https://image.tmdb.org/t/p/w500/jG9FuqSu3KaEaPAnPcqnHjB4aEB.jpg
tt1922645;89287;Dominique Abel;https://image.tmdb.org/t/p/w500/77CFpZJ38GbZhpYaToSyr3dOp4G.jpg
tt1922685;152259;Ed Harris;https://image.tmdb.org/t/p/w500/kUbUA70WPiosPT4kBJMWtGk0ASd.jpg
tt1922721;96551;Deon Lotz;https://image.tmdb.org/t/p/w500/4MxXFyVa6s4y7tdMpqvSdIkM2Oe.jpg
tt1922767;110957;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1924245;749274;Clint Eastwood;https://image.tmdb.org/t/p/w500/8TwdCfeOZH7ucRlfLZ6wObxa7cO.jpg
tt1924277;98582;Inma Alcántara;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1924394;103747;Paul Brannigan;https://image.tmdb.org/t/p/w500/vR9fvZB3FXfT6G1czPDieYQlqiZ.jpg
tt1924396;152742;Geoffrey Rush;https://image.tmdb.org/t/p/w500/npXFjaFQzBNroCEPllGPTZ5IisA.jpg
tt1924429;68727;James McAvoy;https://image.tmdb.org/t/p/w500/u4REKbm3zhFI2J5tVyqRovGRYUJ.jpg
tt1924435;193893;Jake Johnson;https://image.tmdb.org/t/p/w500/3UNfW2qZgRkW81neNVfQvaRC92K.jpg
tt1925431;139567;Josh Duhamel;https://image.tmdb.org/t/p/w500/5Rp9aeWdN2S623KCjwfii9MhDK1.jpg
tt19269218;956442;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1928329;122198;Nuno Lopes;https://image.tmdb.org/t/p/w500/677sLMqqyqtToZcDvEAV6BCwtxo.jpg
tt1928330;94380;Danny Trejo;https://image.tmdb.org/t/p/w500/7JrUkRGBscZ1Hy5JinaaXjjzSCF.jpg
tt1928340;198287;James D'Arcy;https://image.tmdb.org/t/p/w500/6CInTvBeLwXLx2id9TgaULaVEO4.jpg
tt1929263;236751;Greg Kinnear;https://image.tmdb.org/t/p/w500/fweC1tDqEWuMQK6OHcJLnmGBf5.jpg
tt1929297;567608;Zach Avery;https://image.tmdb.org/t/p/w500/rliG0wnsticXc5x5iHhUUauViSu.jpg
tt1930463;330115;Helen Hunt;https://image.tmdb.org/t/p/w500/bdhW2Ra84cJG3B5RDzUO6niUTO7.jpg
tt1930499;216306;Ilaria Borrelli;https://image.tmdb.org/t/p/w500/dyaaCXRZbtILESxbP7UNkabQUAd.jpg
tt1930546;127374;Colin Firth;https://image.tmdb.org/t/p/w500/4VBeYEUQbfhnivdkqInM36u5fda.jpg
tt1931388;97610;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1931435;87567;Robert De Niro;https://image.tmdb.org/t/p/w500/cT8htcckIuyI1Lqwt1CvD02ynTh.jpg
tt1931470;73562;Valérie Donzelli;https://image.tmdb.org/t/p/w500/avBnRouRIl6ynhyDU5EXNa9k4iR.jpg
tt1931533;86838;Colin Farrell;https://image.tmdb.org/t/p/w500/oyQVfpowL9eSudYhwoPGkd9WxS7.jpg
tt1931544;114535;Marina Hands;https://image.tmdb.org/t/p/w500/nj7gw15uQLxImwsC8iNC2QzKLgJ.jpg
tt1931602;70706;Dakota Fanning;https://image.tmdb.org/t/p/w500/hwcO08SVWkelfvgfIa5HsTMxsK8.jpg
tt19316094;1081101;Yolanthe Cabau;https://image.tmdb.org/t/p/w500/roCmQIUpHdqxRUh4gBQdV5AZN8d.jpg
tt19319352;959092;Nassim Lyes;https://image.tmdb.org/t/p/w500/nMJ1qjhdfgRT8JuyUfFEkEwihOW.jpg
tt1932718;112200;Mark Ruffalo;https://image.tmdb.org/t/p/w500/5GilHMOt5PAQh6rlUKZzGmaKEI7.jpg
tt1934205;119193;Nora Arnezeder;https://image.tmdb.org/t/p/w500/jEcD59t92PxbsbTV631JBDqs6uD.jpg
tt1934234;96714;Claudio Santamaria;https://image.tmdb.org/t/p/w500/5dTilyM0dEMAV9a8kQbD2X4ehQU.jpg
tt1935089;364733;Alec Baldwin;https://image.tmdb.org/t/p/w500/hzKy7x574eeUS3wt1R3yvWBRpeR.jpg
tt1935156;191720;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1935179;103731;Matthew McConaughey;https://image.tmdb.org/t/p/w500/lCySuYjhXix3FzQdS4oceDDrXKI.jpg
tt1935194;404733;Scott Eastwood;https://image.tmdb.org/t/p/w500/tKJEy1bFNxvIj7sivsB7Us2ThmY.jpg
tt19353638;881801;Bérengère Bodin;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19356262;957304;Margaret Qualley;https://image.tmdb.org/t/p/w500/jStNyMj3acpLuH48awLVLqqlyaV.jpg
tt1935742;223932;Dana Ivgy;https://image.tmdb.org/t/p/w500/w5qlA2HdzIXZpqMlf2KbEOhLNSH.jpg
tt1935859;283366;Eva Green;https://image.tmdb.org/t/p/w500/vwjOWfUeDk5fQr8jraKlR1Yfxxq.jpg
tt1935902;127867;Juno Temple;https://image.tmdb.org/t/p/w500/nvsPrM4OKHVCDivgMx4FF6PgE5f.jpg
tt1935940;250535;Jim Broadbent;https://image.tmdb.org/t/p/w500/jTyvGwwR1NFpvgDhcmuWZCM241w.jpg
tt1937118;206408;Romain Duris;https://image.tmdb.org/t/p/w500/70KN228eNpvouPTCxDSurnCzx9G.jpg
tt1937133;146375;Omar Sy;https://image.tmdb.org/t/p/w500/ftoP3CMC4ob8VJAu1gEHSC714K5.jpg
tt1937264;90369;Dakota Fanning;https://image.tmdb.org/t/p/w500/hwcO08SVWkelfvgfIa5HsTMxsK8.jpg
tt1937269;166879;Shane McRae;https://image.tmdb.org/t/p/w500/ixNSdZDJ6fZzZc2Pdx4Dwr8wHir.jpg
tt1937274;364911;John Flanders;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19373366;940385;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1937340;366675;Daphne Zuniga;https://image.tmdb.org/t/p/w500/jzxXGApvXYqYJKFpSH1WUnr8qCa.jpg
tt1937390;258216;Charlotte Gainsbourg;https://image.tmdb.org/t/p/w500/54RgTfNxhiTsaZfmCXWYLeZgMlC.jpg
tt1937506;102222;Wes Chatham;https://image.tmdb.org/t/p/w500/lFoUyX8FZs3XvUWWItCm2ezvAEs.jpg
tt19381382;973912;Christian Clavier;https://image.tmdb.org/t/p/w500/9WsvKjheeizXCcZrFjZCrCoItqO.jpg
tt19383190;977341;Werner Herzog;https://image.tmdb.org/t/p/w500/qKlz1oM482Xf0jTPfLiR6qXlLYK.jpg
tt19393408;1066124;Louise Brealey;https://image.tmdb.org/t/p/w500/c7K2WWGZVA4tKWT0gBcPoLwmz3C.jpg
tt1941585;66128;Stéphanie Crayencour;https://image.tmdb.org/t/p/w500/A2jKWwaImR9r7EJ7R9ejDjnWJWE.jpg
tt1942120;71179;Vincent Lindon;https://image.tmdb.org/t/p/w500/tjRKMKfsIH7MrqtN7cMPIZubSXa.jpg
tt1942971;147778;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1943689;158479;Zabou Breitman;https://image.tmdb.org/t/p/w500/5BYrIiIiq6kDl6tt0oHufJXLFcU.jpg
tt1945084;277355;Salma Hayek;https://image.tmdb.org/t/p/w500/3j8MpAjyopkAc8mbNiDeXyqBmcS.jpg
tt1945228;86822;Cate Blanchett;https://image.tmdb.org/t/p/w500/vUuEHiAR0eD3XEJhg2DWIjymUAA.jpg
tt1946205;177750;Rachid Berkani;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1946269;91052;Pierre Niney;https://image.tmdb.org/t/p/w500/ahICOyV41nhJ2q9LaVaHOridn2m.jpg
tt1946289;151826;Gérard Depardieu;https://image.tmdb.org/t/p/w500/cibkIAJN6ctlqHohhdDEcfbiCAL.jpg
tt1946298;122192;Daniel Auteuil;https://image.tmdb.org/t/p/w500/5asrvkdSnlYlHap3ldDNyE5opeI.jpg
tt1946502;454458;Kelly Clarkson;https://image.tmdb.org/t/p/w500/mfqjGz99cMbZLLg1eHwU2OUsOjK.jpg
tt19495772;974574;Christophe Rangoly;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19495994;939589;Dadju;https://image.tmdb.org/t/p/w500/oWgIvTJFNLZDvRjpxGE4DBzuPmj.jpg
tt19500164;961323;Chloë Grace Moretz;https://image.tmdb.org/t/p/w500/yq4rYmaTRC5degaOYmJQFpaiho1.jpg
tt1950186;359724;Matt Damon;https://image.tmdb.org/t/p/w500/At3JgvaNeEN4Z4ESKlhhes85Xo3.jpg
tt1950235;295151;Isabela Merced;https://image.tmdb.org/t/p/w500/7O5GWIH8IHwU4kGZIhC3JkGDiZr.jpg
tt1951166;121793;Gad Elmaleh;https://image.tmdb.org/t/p/w500/jnIgztSGWxgM1LkczBC1dqlNHex.jpg
tt1951181;152599;Marion Cotillard;https://image.tmdb.org/t/p/w500/biitzOF0GffIqFYLyOPkoiaOngQ.jpg
tt1951216;158914;Steve Coogan;https://image.tmdb.org/t/p/w500/tT7OXc2qA6hlREHXdwGLp0XihzA.jpg
tt19512418;973604;Céline Sallette;https://image.tmdb.org/t/p/w500/naoGnttKfFKYfEbJcOcUKF2of41.jpg
tt1951261;109439;Bradley Cooper;https://image.tmdb.org/t/p/w500/sQq0nft6YZmJ7EMQwPcbaxym3AL.jpg
tt1951264;101299;Jennifer Lawrence;https://image.tmdb.org/t/p/w500/4rn6zSNjlpH2YtewlVz2YsKRKsZ.jpg
tt1951265;131631;Jennifer Lawrence;https://image.tmdb.org/t/p/w500/4rn6zSNjlpH2YtewlVz2YsKRKsZ.jpg
tt1951266;131634;Jennifer Lawrence;https://image.tmdb.org/t/p/w500/4rn6zSNjlpH2YtewlVz2YsKRKsZ.jpg
tt19513144;937263;Henri Richer-Picard;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1954206;81273;Vidya Balan;https://image.tmdb.org/t/p/w500/kKZydReqqovZ0dN3CmqbFS3uyUD.jpg
tt1954315;186929;Jan Bijvoet;https://image.tmdb.org/t/p/w500/vEiLdWybj3tt92KN67JCIvYj6vP.jpg
tt1954352;106135;Gil Birmingham;https://image.tmdb.org/t/p/w500/bWYOwtq0zUgpbEhTyiJHo2TmVju.jpg
tt1954379;105779;Clément Ghys;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1954701;130739;Tom Schilling;https://image.tmdb.org/t/p/w500/2TCHCEukLY4SKPgcqOXnYAgzVEv.jpg
tt1956620;225886;Jason Segel;https://image.tmdb.org/t/p/w500/aG6tVNSbl1YEjN65G3luFYnWbUM.jpg
tt1959346;93840;Jacques Gamblin;https://image.tmdb.org/t/p/w500/yUf8mLiFtIwfgreb5ozp5qGDt7h.jpg
tt1959409;75204;Francis X. McCarthy;https://image.tmdb.org/t/p/w500/4DyZhRmxGrwhr2UNc1CTZHdvZ0R.jpg
tt1959490;86834;Russell Crowe;https://image.tmdb.org/t/p/w500/uxiXuVH4vNWrKlJMVVPG1sxAJFe.jpg
tt19595494;964909;Gavin Powers;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1959563;390043;Ryan Reynolds;https://image.tmdb.org/t/p/w500/trzgptffGvAlAT6MEu01fz47cLW.jpg
tt1961175;415842;Dylan O'Brien;https://image.tmdb.org/t/p/w500/xN3GdvIlqsR838gDoblhPH0numP.jpg
tt19631404;948261;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19631646;1030564;Stathis Stamoulakatos;https://image.tmdb.org/t/p/w500/icXrNzps8Zt1vKhxeSZIaPFwOWJ.jpg
tt19637052;948549;Anna Baryshnikov;https://image.tmdb.org/t/p/w500/wFMmvPSSciGgRm5Vm1seX0xPjHE.jpg
tt19637852;962192;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1964418;158852;George Clooney;https://image.tmdb.org/t/p/w500/4s3wI0bqOP7K3hhcmKqV6m3GYiQ.jpg
tt1964624;121875;Fabrice Luchini;https://image.tmdb.org/t/p/w500/krR5EUfM13UJwsB07ffzPU7FXYR.jpg
tt1964853;141522;Sandrine Kiberlain;https://image.tmdb.org/t/p/w500/iqDFdfhjZleeKjnjWvaMrXTyrB4.jpg
tt1965162;256969;Luke Moran;https://image.tmdb.org/t/p/w500/dQtgVchHR7Y1BvAAr1cCgfzIgsA.jpg
tt19652910;785398;Hola;https://image.tmdb.org/t/p/w500/zvNZXB7QOqAEXYUzhwhsH03PgrV.jpg
tt1965308;67326;Chris Silcox;https://image.tmdb.org/t/p/w500/sg45hdjGI8pce7fZG1JHzFEOvee.jpg
tt1966359;354861;Owen Wilson;https://image.tmdb.org/t/p/w500/lFxHIlcywMlYpe6wkW39sfBrqag.jpg
tt19663622;951219;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1966385;408626;Riz Ahmed;https://image.tmdb.org/t/p/w500/1uP9RaX7BGVx7XGTEmwObBJJzsC.jpg
tt1966505;98877;Bruno Salomone;https://image.tmdb.org/t/p/w500/9mJaEK8Pq2t9Lx56RXCdZvSR9Y6.jpg
tt1966509;99485;Denis Burton;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1966604;84287;Adam O'Brian;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1967545;130150;Kate Winslet;https://image.tmdb.org/t/p/w500/e3tdop3WhseRnn8KwMVLAV25Ybv.jpg
tt1967614;369524;Robert De Niro;https://image.tmdb.org/t/p/w500/cT8htcckIuyI1Lqwt1CvD02ynTh.jpg
tt1969062;244539;Mark Ruffalo;https://image.tmdb.org/t/p/w500/5GilHMOt5PAQh6rlUKZzGmaKEI7.jpg
tt1969175;119893;Jade Pettyjohn;https://image.tmdb.org/t/p/w500/8eugK43mK2ntOneqYnhWwksYKWP.jpg
tt19704612;1104040;Tobi Bakre;https://image.tmdb.org/t/p/w500/3arGKAZff6W3JK9xhzwzBMiFJUb.jpg
tt19704638;962697;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19704920;1042978;Jide Kene Achufusi;https://image.tmdb.org/t/p/w500/fGXb6c8NRHweNgYBWjv9kBe9qP1.jpg
tt19713230;1078634;Chelsea Gilligan;https://image.tmdb.org/t/p/w500/yntc6unvwL0IgOVfc8aGkeBCZaN.jpg
tt1971325;262543;Antonio Banderas;https://image.tmdb.org/t/p/w500/fce7zl6elUzsv7wudHFc7RgFtjD.jpg
tt1971352;84188;Ann Dowd;https://image.tmdb.org/t/p/w500/zo44U71uiMNVW1HSiOa5F9MpqIq.jpg
tt1971458;99398;Jacques Nolot;https://image.tmdb.org/t/p/w500/z7JvsShybj6qofzsGMzTWDbnTOx.jpg
tt19719836;952701;Park Ji-min;https://image.tmdb.org/t/p/w500/1gpAlvvsfpjX3TuAjvn35xbpYA1.jpg
tt19719862;962543;Mallory Wanecque;https://image.tmdb.org/t/p/w500/mBgZ6YElr912iCMXs7w5UDR5m90.jpg
tt19719940;936378;Julie Ledru;https://image.tmdb.org/t/p/w500/1vtNyJJPd7K4YGnwvACUPRDkVxW.jpg
tt1972571;157849;Philip Seymour Hoffman;https://image.tmdb.org/t/p/w500/50rqDkmvXwjwVhFH7q6ph2Rkw7S.jpg
tt19725816;962541;Reda Kateb;https://image.tmdb.org/t/p/w500/mvDuT7covYkAjK2Ix2VHJcvPyE0.jpg
tt19725896;958000;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1972591;274857;Charlie Hunnam;https://image.tmdb.org/t/p/w500/5WIDrnY25Ps2RYu0zIzHSVuSt5n.jpg
tt1972663;77365;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1972779;239571;James Marsden;https://image.tmdb.org/t/p/w500/q5IesBSEarW1COJ298pyYa9EPxx.jpg
tt1974254;124069;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1974420;291328;Lily Collins;https://image.tmdb.org/t/p/w500/zhJISAc4qi7xiHMzHMzUTgZSIRH.jpg
tt1975249;127521;Jean-Claude Van Damme;https://image.tmdb.org/t/p/w500/7DP3bm3MS0qa0L8tBLHGebbCu6H.jpg
tt19757912;964913;Dianna Agron;https://image.tmdb.org/t/p/w500/9BVahBiKoMKndboGFYQYtEd3RM4.jpg
tt1976000;192149;Viggo Mortensen;https://image.tmdb.org/t/p/w500/vH5gVSpHAMhDaFWfh0Q7BG61O1y.jpg
tt19760052;964960;Juliette Binoche;https://image.tmdb.org/t/p/w500/htdZZIroEyJaeHQAUTqokNfkPgl.jpg
tt1976514;279552;Lambert Wilson;https://image.tmdb.org/t/p/w500/pFuLPZtgrKsnRXJCKWILQ69k6Ta.jpg
tt19767550;965402;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19767896;961733;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19768016;958244;Zelda Samson;https://image.tmdb.org/t/p/w500/po6CXojzlxlXMay2eK0UA4Xadjk.jpg
tt19768694;931982;Raymond Baur;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1976989;140222;Liam Hemsworth;https://image.tmdb.org/t/p/w500/7UIm9RoBnlqS1uLlbElAY8urdWD.jpg
tt19770238;965150;Paul Mescal;https://image.tmdb.org/t/p/w500/vrzZ41TGNAFgfmZjC2sOJySzBLd.jpg
tt1977034;221548;Marcel Sabourin;https://image.tmdb.org/t/p/w500/19v1EQiCFtfei7G9humk7DVK66m.jpg
tt19783948;721232;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1978447;96888;Yiftach Klein;https://image.tmdb.org/t/p/w500/1ltbhpLfRig4L8n9UfUy6uGzSB7.jpg
tt1978532;249923;Tyler Labine;https://image.tmdb.org/t/p/w500/uTg5k0mflhBju9Q1tOYmYDzdBu6.jpg
tt19785552;934752;Théo Cholbi;https://image.tmdb.org/t/p/w500/jLu7rWxqQXWvf96X7Ifr9qQHByy.jpg
tt1979172;110392;Graham Chapman;https://image.tmdb.org/t/p/w500/qmTXDGNxuuwQ4IGNHwxmCdjuTGk.jpg
tt1979320;96721;Daniel Brühl;https://image.tmdb.org/t/p/w500/3YlmTfiy5qZXkrdKGjaM1uMjGKP.jpg
tt1979376;301528;Tom Hanks;https://image.tmdb.org/t/p/w500/oFvZoKI6lvU03n4YoNGAll9rkas.jpg
tt1979388;105864;Jeffrey Wright;https://image.tmdb.org/t/p/w500/yGcuHGW4glqRpOPxgiCvjcren7F.jpg
tt19796904;950566;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19800112;965398;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19800348;1002450;Toyin Abraham;https://image.tmdb.org/t/p/w500/7Hmot3IO6qfscUpmHqMiKuxOD7B.jpg
tt1980209;134374;Mark Wahlberg;https://image.tmdb.org/t/p/w500/bTEFpaWd7A6AZVWOqKKBWzKEUe8.jpg
tt1980929;198277;Keira Knightley;https://image.tmdb.org/t/p/w500/bRC1B2VwV0wK3ElciFAK6QZf2wD.jpg
tt1981080;121823;Fung Hak-On;https://image.tmdb.org/t/p/w500/lHeycmhELsfOYRRUofTnyn4c8NR.jpg
tt1981107;157841;Helena Bonham Carter;https://image.tmdb.org/t/p/w500/hJMbNSPJ2PCahsP3rNEU39C8GWU.jpg
tt1981115;76338;Chris Hemsworth;https://image.tmdb.org/t/p/w500/piQGdoIQOF3C1EI5cbYZLAW1gfj.jpg
tt1981128;274855;Gerard Butler;https://image.tmdb.org/t/p/w500/i54XoxYieuff2w6MwyfwVUBvmR0.jpg
tt1981140;128241;Iwan Rheon;https://image.tmdb.org/t/p/w500/xF8bGBL6nUYH9QrXAbah1VQIHU4.jpg
tt19815386;975762;Riadh Belaïche;https://image.tmdb.org/t/p/w500/225hxWQ49iK5pFbyZes5YhDDecc.jpg
tt1981675;106530;Gur Bentwich;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1981677;114150;Anna Kendrick;https://image.tmdb.org/t/p/w500/aVVs8mAznZtsgO47AXL3DbCjh8O.jpg
tt19817288;1008062;Alexia Lemieux;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1982177;209266;Ulrich Tukur;https://image.tmdb.org/t/p/w500/8cRioOXiW0FSN0eWysHWdl4leEf.jpg
tt1984135;626979;Ralph Fiennes;https://image.tmdb.org/t/p/w500/u29BOqiV5GCQ8k8WUJM50i9xlBf.jpg
tt19841734;919573;Louis Garrel;https://image.tmdb.org/t/p/w500/iKJ1SL0im6tJVnE777HNLX2kUeG.jpg
tt19841846;965824;Marina Foïs;https://image.tmdb.org/t/p/w500/dLPo5cyKoH4Y8TNRkl2GIrd4Oae.jpg
tt19845038;1018341;Andrea Lewis;https://image.tmdb.org/t/p/w500/xNgyMXROgK3M3amJyPnXeXurXC3.jpg
tt19846220;964832;Thomas Parigi;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19847976;967941;Cynthia Erivo;https://image.tmdb.org/t/p/w500/gIAXqZwZCBqkh2ppfAV4xcnMxki.jpg
tt1985019;156711;Keri Russell;https://image.tmdb.org/t/p/w500/u81mC6vZwliDRfnX1DpdGmmex61.jpg
tt19853258;1058699;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19853810;1038157;Olivia Buckle;https://image.tmdb.org/t/p/w500/oNX2XxKh64HZmHJdAiVeBqsCj05.jpg
tt19858178;884453;Pierre Richard;https://image.tmdb.org/t/p/w500/2hTxDJOdBrvqJy8yFHnLzqG4yBe.jpg
tt19858184;961084;Catherine Deneuve;https://image.tmdb.org/t/p/w500/7NS1KuwxTIzyMcpNGKBGlSV0Hqo.jpg
tt19859458;965377;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1985949;153518;Jason Sudeikis;https://image.tmdb.org/t/p/w500/uuacnP9DOHMsmj8FhBi0cWWDgrn.jpg
tt1985966;109451;Bill Hader;https://image.tmdb.org/t/p/w500/qyT50vQ9PQIEctE1IxDTEsBKstU.jpg
tt19860724;848987;Vincent Leclerc;https://image.tmdb.org/t/p/w500/sCNPUiSUQs1kfurlDXm8qgjQ8Mj.jpg
tt19860942;969391;Daniel Krejcík;https://image.tmdb.org/t/p/w500/v3wRGsWvUR6TL96olKOGQujagTC.jpg
tt1986204;83738;Eric Schaeffer;https://image.tmdb.org/t/p/w500/rXuDlJrIaU7Sc01nCAe5faHfKGM.jpg
tt19864472;820694;Anaïs Demoustier;https://image.tmdb.org/t/p/w500/kObYOu3UYkNcQGg1gnl4xitwhNc.jpg
tt19864802;969492;Liam Hemsworth;https://image.tmdb.org/t/p/w500/7UIm9RoBnlqS1uLlbElAY8urdWD.jpg
tt19864828;979097;Alan Nehama;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt19866304;969584;Jennie Garth;https://image.tmdb.org/t/p/w500/nqgP9o12FNDOeON6bfbnN8pvb72.jpg
tt19867058;974936;Holden Hagelberger;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1986843;133698;Diane Kruger;https://image.tmdb.org/t/p/w500/o5gVowcjVw4ThYi0L3883Y4X7kH.jpg
tt19869662;1026880;Sophie Nélisse;https://image.tmdb.org/t/p/w500/1ScgAuQ4XFslWxjvHN6TGlg5ql9.jpg
tt1987018;77462;Louise Bourgoin;https://image.tmdb.org/t/p/w500/z4TnsfGS3pSatqKvtNm8t65FZbs.jpg
tt19874876;881642;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1987599;201177;Lou Castel;https://image.tmdb.org/t/p/w500/nfSbW6awANxaRI769Bo2ZLDb22P.jpg
tt1987680;440472;Kevin Hart;https://image.tmdb.org/t/p/w500/byiNydUlM6oP8diA7WMvYbNM7a1.jpg
tt19883634;970348;Dave Turner;https://image.tmdb.org/t/p/w500/jtnd9pJsO995Wb7eIe3p2vqbzDy.jpg
tt19885446;970364;Swann Arlaud;https://image.tmdb.org/t/p/w500/khUOZImR7Uxt7LmW5ezS73UOuz2.jpg
tt19885474;970369;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt1988695;139418;Audrey Dana;https://image.tmdb.org/t/p/w500/8DrYCwpImDoVftSOhcMnb1R7pqH.jpg
tt1988699;150049;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
